,i_dc,v_dc,p_dc,p_ac
2021-05-23 08:00:00+02:00,0.12000731891370958,613.5613561356136,73.63185333889471,0.0
2021-05-23 09:00:00+02:00,0.7200004540125924,577.3977397739775,415.72663478310847,244.66772692100088
2021-05-23 10:00:00+02:00,9.42052976726244,629.1629162916292,5927.047981382941,5802.244924512739
2021-05-23 11:00:00+02:00,38.10013801380138,576.9976997699771,21983.691994882058,21574.036303006065
2021-05-23 12:00:00+02:00,56.46465646564656,534.3534353435343,30172.083157910747,29746.41308769302
2021-05-23 13:00:00+02:00,57.84471647164718,528.3528352835283,30562.4199539666,30116.728765459597
2021-05-23 14:00:00+02:00,21.718475847584756,606.4406440644065,13170.966481106556,12997.943698435556
2021-05-23 15:00:00+02:00,43.32030153015301,559.7959795979598,24250.530631551,23860.569597357164
2021-05-23 16:00:00+02:00,32.760077007700765,584.5984598459846,19151.49056313772,19011.53462331177
2021-05-23 17:00:00+02:00,19.43863853051972,608.4408440844085,11827.261635361125,11602.785045924667
2021-05-23 18:00:00+02:00,8.699968854028258,621.8021802180218,5409.6596012636555,5134.528793423421
2021-05-23 19:00:00+02:00,5.579975397539754,624.6024602460246,3485.26636141562,3093.4140022522456
2021-05-23 20:00:00+02:00,4.499665229680863,624.042404240424,2807.981908207086,2630.5031121995785
2021-05-23 21:00:00+02:00,0.6600075409839835,606.3606360636063,400.2025923578249,228.58632811859482
2021-05-23 22:00:00+02:00,0.0,,0.0,0.0
2021-05-23 23:00:00+02:00,0.0,,0.0,0.0
2021-05-24 00:00:00+02:00,0.0,,0.0,0.0
2021-05-24 01:00:00+02:00,0.0,,0.0,0.0
2021-05-24 02:00:00+02:00,0.0,,0.0,0.0
2021-05-24 03:00:00+02:00,0.0,,0.0,0.0
2021-05-24 04:00:00+02:00,0.0,,0.0,0.0
2021-05-24 05:00:00+02:00,0.0,,0.0,0.0
2021-05-24 06:00:00+02:00,0.0,,0.0,0.0
2021-05-24 07:00:00+02:00,0.0,,0.0,0.0
2021-05-24 08:00:00+02:00,0.24000661380006616,637.5637563756376,153.0195182493671,0.0
2021-05-24 09:00:00+02:00,4.679964163082975,643.004300430043,3009.23708272084,2907.3684043803682
2021-05-24 10:00:00+02:00,0.8999937467430951,619.8019801980198,557.8179063972054,391.8477570397402
2021-05-24 11:00:00+02:00,6.41995314916107,640.6040604060406,4112.648054969129,3937.0914013087345
2021-05-24 12:00:00+02:00,10.56061072773944,633.5633563356336,6690.815977620698,6579.28566535946
2021-05-24 13:00:00+02:00,5.46030067871652,629.1629162916292,3435.418698850448,3343.0177207738966
2021-05-24 14:00:00+02:00,10.139954995499549,627.002700270027,6357.779162794767,6287.022732963885
2021-05-24 15:00:00+02:00,36.24252505250526,579.1579157915792,20990.145272433037,20843.92272433706
2021-05-24 16:00:00+02:00,28.017999799979993,600.0400040004001,16811.920712063205,16801.04009558863
2021-05-24 17:00:00+02:00,24.301471647164718,607.5607560756075,14764.620487701335,14711.0591884755
2021-05-24 18:00:00+02:00,8.879397082565399,622.042204220422,5523.359733387366,5412.150167235066
2021-05-24 19:00:00+02:00,2.6399923721185674,615.0015001500151,1623.5992692375157,1465.981688834254
2021-05-24 20:00:00+02:00,2.4481552155215525,611.9611961196119,1498.1759939770357,1235.2762451091437
2021-05-24 21:00:00+02:00,0.05811989621337997,308.17081708170815,17.910855904781382,0.0
2021-05-24 22:00:00+02:00,0.0,,0.0,0.0
2021-05-24 23:00:00+02:00,0.0,,0.0,0.0
2021-05-25 00:00:00+02:00,0.0,,0.0,0.0
2021-05-25 01:00:00+02:00,0.0,,0.0,0.0
2021-05-25 02:00:00+02:00,0.0,,0.0,0.0
2021-05-25 03:00:00+02:00,0.0,,0.0,0.0
2021-05-25 04:00:00+02:00,0.0,,0.0,0.0
2021-05-25 05:00:00+02:00,0.0,,0.0,0.0
2021-05-25 06:00:00+02:00,0.0,,0.0,0.0
2021-05-25 07:00:00+02:00,0.1200067967484709,631.1631163116313,75.74386381434142,0.0
2021-05-25 08:00:00+02:00,0.1800066705877421,635.5635563556356,114.40567972648276,0.0
2021-05-25 09:00:00+02:00,0.08813234977464016,470.2670267026703,41.44573808483978,0.0
2021-05-25 10:00:00+02:00,50.94023252325232,568.996899689969,28984.8343752167,28652.351385137983
2021-05-25 11:00:00+02:00,55.56844284428443,555.7155715571557,30880.24897575266,30649.943087714237
2021-05-25 12:00:00+02:00,52.19640364036403,559.6359635963597,29210.984647539663,28979.515380438646
2021-05-25 13:00:00+02:00,54.956503650365036,549.6349634963497,30206.01587775539,29723.888602788338
2021-05-25 14:00:00+02:00,57.48060606060605,539.3939393939395,31004.690541781452,30593.240457226726
2021-05-25 15:00:00+02:00,49.26033153315332,555.7955795579558,27378.674513685994,26863.927738373724
2021-05-25 16:00:00+02:00,36.122510651065106,581.5581558155816,21007.340677662127,20757.646047848106
2021-05-25 17:00:00+02:00,22.861474647464746,606.7606760676067,13871.44381299816,13561.093419552974
2021-05-25 18:00:00+02:00,7.679455249872815,617.6417641764176,4743.152288445297,4614.016214663572
2021-05-25 19:00:00+02:00,3.6597527752775276,612.0412041204121,2239.919495363878,2048.7731297882583
2021-05-25 20:00:00+02:00,1.4998894095016977,594.4394439443945,891.5934265622753,737.4867136318503
2021-05-25 21:00:00+02:00,0.47999994957478953,600.2000200020002,288.09597933574776,112.44665255735411
2021-05-25 22:00:00+02:00,0.0,,0.0,0.0
2021-05-25 23:00:00+02:00,0.0,,0.0,0.0
2021-05-26 00:00:00+02:00,0.0,,0.0,0.0
2021-05-26 01:00:00+02:00,0.0,,0.0,0.0
2021-05-26 02:00:00+02:00,0.0,,0.0,0.0
2021-05-26 03:00:00+02:00,0.0,,0.0,0.0
2021-05-26 04:00:00+02:00,0.0,,0.0,0.0
2021-05-26 05:00:00+02:00,0.0,,0.0,0.0
2021-05-26 06:00:00+02:00,0.0,,0.0,0.0
2021-05-26 07:00:00+02:00,0.4200070069118714,623.962396239624,262.0685784701636,82.94740459103384
2021-05-26 08:00:00+02:00,2.3399923553999233,618.6018601860186,1447.5236238714558,1294.1183649894963
2021-05-26 09:00:00+02:00,0.4800000897067282,595.3995399539954,285.79183258926247,107.72509648677308
2021-05-26 10:00:00+02:00,48.84048454845484,535.3935393539355,26148.879886158433,26156.448324565783
2021-05-26 11:00:00+02:00,52.47675167516752,524.8324832483248,27541.50389448386,27140.80410622668
2021-05-26 12:00:00+02:00,58.26488048804881,511.95119511951197,29828.775199352123,29257.737607442956
2021-05-26 13:00:00+02:00,52.376699669966996,530.03300330033,27761.37942903201,27106.795324152998
2021-05-26 14:00:00+02:00,48.11655165516551,544.8344834483448,26215.5565663577,25594.714208712252
2021-05-26 15:00:00+02:00,41.33730573057306,559.2359235923593,23117.30634905675,22897.04895773455
2021-05-26 16:00:00+02:00,33.42009100910091,581.7981798179818,19443.74811844621,19076.480630840488
2021-05-26 17:00:00+02:00,26.461724743902963,597.5597559755976,15812.461780660087,15486.70733683935
2021-05-26 18:00:00+02:00,10.439954620462046,624.2024202420242,6516.644941309313,6216.834235088007
2021-05-26 19:00:00+02:00,5.639584603621653,629.2429242924293,3548.6687077774495,3309.4658873888725
2021-05-26 20:00:00+02:00,5.819963782092496,633.8033803380338,3688.712718535152,3445.0240320477096
2021-05-26 21:00:00+02:00,0.4200076665764263,602.3602360236024,252.99591717069865,76.08092388008524
2021-05-26 22:00:00+02:00,0.0,,0.0,0.0
2021-05-26 23:00:00+02:00,0.0,,0.0,0.0
2021-05-27 00:00:00+02:00,0.0,,0.0,0.0
2021-05-27 01:00:00+02:00,0.0,,0.0,0.0
2021-05-27 02:00:00+02:00,0.0,,0.0,0.0
2021-05-27 03:00:00+02:00,0.0,,0.0,0.0
2021-05-27 04:00:00+02:00,0.0,,0.0,0.0
2021-05-27 05:00:00+02:00,0.0,,0.0,0.0
2021-05-27 06:00:00+02:00,0.0,,0.0,0.0
2021-05-27 07:00:00+02:00,1.380071323588055,624.3624362436244,861.6646937854014,706.499381655332
2021-05-27 08:00:00+02:00,4.327612715817036,634.6834683468347,2746.664248136621,2622.3318781710755
2021-05-27 09:00:00+02:00,5.879966353778235,631.4031403140314,3712.629220716422,3610.57865205046
2021-05-27 10:00:00+02:00,15.719952540708613,617.4017401740175,9705.526054086466,9461.045066182834
2021-05-27 11:00:00+02:00,36.18018361836183,569.3969396939694,20600.885829861112,20211.811922919707
2021-05-27 12:00:00+02:00,37.260207620762074,565.3965396539654,21066.79245556719,20892.97719122584
2021-05-27 13:00:00+02:00,56.82481248124814,518.7518751875187,29477.97803182659,28965.280261109518
2021-05-27 14:00:00+02:00,35.58015481548154,574.1974197419743,20430.033089069482,19938.583560532228
2021-05-27 15:00:00+02:00,36.422568256825684,571.9571957195719,20832.150001078717,20539.921629278262
2021-05-27 16:00:00+02:00,30.842076207620753,584.7584758475848,18035.16547514337,17708.478088656102
2021-05-27 17:00:00+02:00,19.019975330866416,607.4007400740074,11552.747092157626,11266.838548996131
2021-05-27 18:00:00+02:00,6.959982690576748,615.0015001500151,4280.3997957228385,4099.175689323133
2021-05-27 19:00:00+02:00,4.14022040665605,617.961796179618,2558.4980390766814,2328.002484026294
2021-05-27 20:00:00+02:00,3.7324667266726674,622.1222122212221,2322.0504570397034,2006.177453423073
2021-05-27 21:00:00+02:00,0.8999968383935163,609.8009800980099,548.8189541374765,370.4822897816839
2021-05-27 22:00:00+02:00,0.0,,0.0,0.0
2021-05-27 23:00:00+02:00,0.0,,0.0,0.0
2021-05-28 00:00:00+02:00,0.0,,0.0,0.0
2021-05-28 01:00:00+02:00,0.0,,0.0,0.0
2021-05-28 02:00:00+02:00,0.0,,0.0,0.0
2021-05-28 03:00:00+02:00,0.0,,0.0,0.0
2021-05-28 04:00:00+02:00,0.0,,0.0,0.0
2021-05-28 05:00:00+02:00,0.0,,0.0,0.0
2021-05-28 06:00:00+02:00,0.0,,0.0,0.0
2021-05-28 07:00:00+02:00,1.3800723943362079,625.962596259626,863.8736989849311,641.2830741152467
2021-05-28 08:00:00+02:00,0.3000075910279889,604.7604760476047,181.43273356798167,1.9329236182565026
2021-05-28 09:00:00+02:00,2.9399919669386283,616.6016601660167,1812.803927689111,1642.8144425318374
2021-05-28 10:00:00+02:00,11.63994786978698,627.8027802780277,7307.591634943572,7143.187174799595
2021-05-28 11:00:00+02:00,46.7403195319532,557.3957395739574,26052.854973436137,25508.038950890943
2021-05-28 12:00:00+02:00,48.83648764876487,551.2351235123513,26920.387300976323,26376.982738490595
2021-05-28 13:00:00+02:00,51.23652365236524,547.6347634763476,28058.90151171333,27369.194446943377
2021-05-28 14:00:00+02:00,48.476455645564556,554.4354435443545,26877.065187306813,26414.379897915558
2021-05-28 15:00:00+02:00,45.18031053105311,558.5958595859586,25237.53439745415,24661.028412599648
2021-05-28 16:00:00+02:00,38.637209720972095,572.0372037203721,22101.921408342456,21805.315079115517
2021-05-28 17:00:00+02:00,22.9199785692855,605.000500050005,13866.598495553128,13662.010671966309
2021-05-28 18:00:00+02:00,9.316768376837684,621.0821082108212,5786.478145198259,5611.1611890872555
2021-05-28 19:00:00+02:00,5.159627256843331,622.4422442244224,3211.5699691110635,3033.443226608568
2021-05-28 20:00:00+02:00,4.4999782263940675,625.4025402540254,2814.297813874654,2589.617493592512
2021-05-28 21:00:00+02:00,1.081550660948448,612.9212921292129,662.905428611727,452.9998682113062
2021-05-28 22:00:00+02:00,0.0,,0.0,0.0
2021-05-28 23:00:00+02:00,0.0,,0.0,0.0
2021-05-29 00:00:00+02:00,0.0,,0.0,0.0
2021-05-29 01:00:00+02:00,0.0,,0.0,0.0
2021-05-29 02:00:00+02:00,0.0,,0.0,0.0
2021-05-29 03:00:00+02:00,0.0,,0.0,0.0
2021-05-29 04:00:00+02:00,0.0,,0.0,0.0
2021-05-29 05:00:00+02:00,0.0,,0.0,0.0
2021-05-29 06:00:00+02:00,0.0,,0.0,0.0
2021-05-29 07:00:00+02:00,0.959881269680366,607.6407640764077,583.2629881312099,387.4020582928679
2021-05-29 08:00:00+02:00,2.0399900645802287,620.2020202020202,1265.2059592447074,1084.0987436247606
2021-05-29 09:00:00+02:00,4.46026831254554,624.3624362436244,2784.823989921173,2620.5103550743156
2021-05-29 10:00:00+02:00,48.12047854785477,536.1936193619363,25801.893558002663,25222.556915713645
2021-05-29 11:00:00+02:00,62.935613561356135,492.42924292429245,30991.336538994434,30485.214649729467
2021-05-29 12:00:00+02:00,59.464972497249725,502.75027502750277,29896.03127749519,29246.740803725457
2021-05-29 13:00:00+02:00,56.52087408740874,512.5912591259125,28972.10601536201,28409.882635725662
2021-05-29 14:00:00+02:00,23.521522652265222,593.9593959395941,13970.82938611893,13823.545772944013
2021-05-29 15:00:00+02:00,14.998976897689769,609.2409240924093,9137.990545589213,8800.155748594676
2021-05-29 16:00:00+02:00,19.07998199819982,605.4005400540054,11551.031405930873,11335.703270168362
2021-05-29 17:00:00+02:00,13.620823796665382,615.5615561556156,8384.455492396783,8186.1047855136685
2021-05-29 18:00:00+02:00,8.579966696669667,622.2022202220222,5338.474328098877,5188.117468223029
2021-05-29 19:00:00+02:00,6.180354035403539,622.3622362236224,3846.4189581274354,3653.7366030926946
2021-05-29 20:00:00+02:00,0.6600000038726042,599.7999799979998,395.86798912146776,224.09605168155338
2021-05-29 21:00:00+02:00,0.01895522388059702,200.0,3.7910447761194037,0.0
2021-05-29 22:00:00+02:00,0.0,,0.0,0.0
