,gpoa,pdc,pac
2020-10-21 18:00:00-07:00,28.3318740299769,59.567230591923504,35.08946824420854
2020-10-21 19:00:00-07:00,0.0,,
2020-10-21 20:00:00-07:00,0.0,,
2020-10-21 21:00:00-07:00,0.0,,
2020-10-21 22:00:00-07:00,0.0,,
2020-10-21 23:00:00-07:00,0.0,,
2020-10-22 00:00:00-07:00,0.0,,
2020-10-22 01:00:00-07:00,0.0,,
2020-10-22 02:00:00-07:00,0.0,,
2020-10-22 03:00:00-07:00,0.0,,
2020-10-22 04:00:00-07:00,0.0,,
2020-10-22 05:00:00-07:00,0.0,,
2020-10-22 06:00:00-07:00,0.0,,
2020-10-22 07:00:00-07:00,68.6572306706355,149.852302494611,121.2189559500995
2020-10-22 08:00:00-07:00,338.698249308268,952.115783278771,891.2735915847492
2020-10-22 09:00:00-07:00,609.130522155761,1784.02387481433,1680.4112557214696
2020-10-22 10:00:00-07:00,822.312987263997,2359.19989724932,2218.131738787757
2020-10-22 11:00:00-07:00,976.650667317708,2726.74222787594,2564.465125275445
2020-10-22 12:00:00-07:00,1049.25618489583,2818.6165169654705,2666.0
2020-10-22 13:00:00-07:00,1022.12937927246,2804.472749123053,2666.0
2020-10-22 14:00:00-07:00,937.263475545247,2698.67432993933,2535.420719466656
2020-10-22 15:00:00-07:00,758.688687133789,2227.1887359778593,2092.61670425414
2020-10-22 16:00:00-07:00,518.283484395345,1567.79415735146,1499.835817694433
2020-10-22 17:00:00-07:00,231.322054036458,627.651389066537,579.8928000638992
2020-10-22 18:00:00-07:00,48.8229778289794,74.9210267313351,48.53863146113806
2020-10-22 19:00:00-07:00,0.0,,
2020-10-22 20:00:00-07:00,0.0,,
2020-10-22 21:00:00-07:00,0.0,,
2020-10-22 22:00:00-07:00,0.0,,
2020-10-22 23:00:00-07:00,0.0,,
2020-10-23 00:00:00-07:00,0.0,,
2020-10-23 01:00:00-07:00,0.0,,
2020-10-23 02:00:00-07:00,0.0,,
2020-10-23 03:00:00-07:00,0.0,,
2020-10-23 04:00:00-07:00,0.0,,
2020-10-23 05:00:00-07:00,0.0,,
2020-10-23 06:00:00-07:00,0.0,,
2020-10-23 07:00:00-07:00,59.8471988042195,133.184497651334,104.10219063070336
2020-10-23 08:00:00-07:00,313.520616658528,888.366238792152,840.0998960230885
2020-10-23 09:00:00-07:00,585.200785827636,1728.25315170263,1654.4017820969225
2020-10-23 10:00:00-07:00,803.23813680013,2316.60605473742,2192.3375970220377
2020-10-23 11:00:00-07:00,952.042547607421,2779.52892929274,2647.1613612224287
2020-10-23 12:00:00-07:00,1024.5258433024,2794.5816215612176,2666.0
2020-10-23 13:00:00-07:00,1016.64937438964,2817.656968123949,2666.0
2020-10-23 14:00:00-07:00,922.878041585286,2779.1688113189703,2593.1083350044287
2020-10-23 15:00:00-07:00,752.201798502604,2314.7615894225,2175.377705962446
2020-10-23 16:00:00-07:00,516.775296529134,1622.5280616899602,1519.950520191002
2020-10-23 17:00:00-07:00,224.417179552714,621.782822626426,579.2553658847936
